PPS TN,Project,Description,Sub-Project,Machine,Tool No.,Area,Step,STD,MAX 8H,Planned,Realized,Backlog,Open,Monday,,,,,,Tuesday,,,,,,Wednesday,,,,,,Thursday,,,,,,Friday,,,,,,Saturday,,,,,,,Planned Production Output,,,,,,,,,,,,,,,,,,,Missed Parts Calculation,,,,,,,,,,,,,,,,,,,Planned until now,EFF per Project,,,,,Missed Parts Calculation,,,,,,,,,,,,,,,,,,,STD,,Daily SAP,,,,,,
,,,,,,,,,,,,,,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,,Shift 1,Shift 2,Shift 3,Shift 4,Shift 5,Shift 6,Shift 7,Shift 8,Shift 9,Shift 10,Shift 11,Shift 12,Shift 13,Shift 14,Shift 15,Shift 16,Shift 17,Shift 18,,Shift 1,Shift 2,Shift 3,Shift 4,Shift 5,Shift 6,Shift 7,Shift 8,Shift 9,Shift 10,Shift 11,Shift 12,Shift 13,Shift 14,Shift 15,Shift 16,Shift 17,Shift 18,Adherance,Total,Time used,,,,,Shift 1,Shift 2,Shift 3,Shift 4,Shift 5,Shift 6,Shift 7,Shift 8,Shift 9,Shift 10,Shift 11,Shift 12,Shift 13,Shift 14,Shift 15,Shift 16,Shift 17,Shift 18,,,,lundi,mardi,mercredi,jeudi,vendredi,samedi,Total
239727,PPE 85H,Modul 85H 972 251 D DZFALL_RBS_BVA L:2000 - WKZ 357B,PPE EQ5/EQ6 Front,A.S874,357E,Molding,2,0.28,,"6,400","3,878","2,522","2,522",0,,0,,0,,0,,0,,0,,"1,600","1,060","1,600",584,"1,600","1,526","1,600",708,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,1600,1600,1600,1600,,,,,,,,,,0,0,0,0,0,0,540,"1,016",74,892,0,0,0,0,0,0,0,,"2,522","6,400",18.21,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1300,3000,0,,4300
239727,PPE 85H,Modul 85H 972 251 D DZFALL_RBS_BVA L:2000 - WKZ 357B,PPE EQ5/EQ6 Front,A.S390,619C,Molding,1,0.32,,"6,400","3,895","2,505","2,505",0,,0,,0,,0,,0,,0,,"1,600","1,060","1,600",587,"1,600","1,318","1,600",930,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,1600,1600,1600,1600,,,,,,,,,,0,0,0,0,0,0,540,"1,013",282,670,0,0,0,0,0,0,0,,"2,505","6,400",20.82,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1300,3000,0,,4300
239727,PPE 85H,Modul 85H 972 251 D DZFALL_RBS_BVA L:2000 - WKZ 357B,PPE EQ5/EQ6 Front,,,Pre-Assembly,,1.36,,"6,400","3,450","2,950","2,950",0,,0,,0,,0,,0,,"1,600",,"1,600","1,100","1,600","1,150","1,600","1,200",0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,1600,1600,1600,1600,,,,,,,,,,,0,0,0,0,0,"1,600",500,450,400,0,0,0,0,0,0,0,0,,"2,950","6,400",78.2,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1300,3000,0,,4300
241596,PPE 85H,Modul 85H 972 251 F DZFALL_RBS L: 2000MM - WKZ 357B,PPE EQ5/EQ6 Front,SKM Round1,60°,Assembly,F,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.46,,0,0,0,0,0,,0
241596,PPE 85H,Modul 85H 972 251 F DZFALL_RBS L: 2000MM - WKZ 357B,PPE EQ5/EQ6 Front,SKM Round2,90°,Assembly,3,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
241596,PPE 85H,Modul 85H 972 251 F DZFALL_RBS L: 2000MM - WKZ 357B,PPE EQ5/EQ6 Front,A.S874,357E,Molding,2,0.28,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
241596,PPE 85H,Modul 85H 972 251 F DZFALL_RBS L: 2000MM - WKZ 357B,PPE EQ5/EQ6 Front,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
241596,PPE 85H,Modul 85H 972 251 F DZFALL_RBS L: 2000MM - WKZ 357B,PPE EQ5/EQ6 Front,,,Pre-Assembly,,1.12,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
241608,PPE 85H,Mod.85H 972 251 G_DZFALL L:2000MM_TN,PPE EQ5/EQ6 Front,SKM Round1,60°,Assembly,F,0.17,,"8,000","2,103","4,297","5,897",0,,0,,0,,0,,0,,0,490,0,490,0,,0,,0,,0,,0,,0,400,"1,600",723,"1,600",,"1,600",,"1,600",,"1,600",,,,,,,,,,,,,,,,1600,1600,1600,1600,1600,,0,0,0,0,0,-490,-490,0,0,0,0,0,-400,877,"1,600","1,600","1,600",,"5,677","6,400",5.92,,,,,0,0,0,0,0,-490,-980,-980,-980,-980,-980,-980,"-1,380",-503,"1,097","2,697","4,297",,,1.4,,0,0,769,0,300,,1069
241608,PPE 85H,Mod.85H 972 251 G_DZFALL L:2000MM_TN,PPE EQ5/EQ6 Front,A.S390,619C,Molding,1,0.32,,"8,000","2,272","4,128","5,728",0,,0,,0,,0,,0,,0,840,0,324,0,,0,,0,,0,,0,,0,448,"1,600",660,"1,600",,"1,600",,"1,600",,"1,600",,,,,,,,,,,,,,,,1600,1600,1600,1600,1600,,0,0,0,0,0,-840,-324,0,0,0,0,0,-448,940,"1,600","1,600","1,600",,"5,740","6,400",12.14,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,769,0,300,,1069
241608,PPE 85H,Mod.85H 972 251 G_DZFALL L:2000MM_TN,PPE EQ5/EQ6 Front,,,Pre-Assembly,,0.54,,"9,600",780,"7,220","8,820",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,300,"1,600",480,"1,600",,"1,600",,"1,600",,"1,600",,"1,600",,,,,,,,,,,,,,,1600,1600,1600,1600,1600,1600,,0,0,0,0,0,0,0,0,0,0,0,-300,"1,120","1,600","1,600","1,600","1,600",,"7,520","8,000",7.02,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,769,0,300,,1069
241612,PPE 85H,Mod.85H 972 251 J_DZFHECK_RBS L:1905MM_#,PPE EQ5/EQ6 Front,SKM Round1,180°,Assembly,F,0.15,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.07,,0,0,0,0,0,,0
241612,PPE 85H,Mod.85H 972 251 J_DZFHECK_RBS L:1905MM_#,PPE EQ5/EQ6 Front,SKM Round2,90°,Assembly,3,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
241612,PPE 85H,Mod.85H 972 251 J_DZFHECK_RBS L:1905MM_#,PPE EQ5/EQ6 Front,A.S947,373F,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
241612,PPE 85H,Mod.85H 972 251 J_DZFHECK_RBS L:1905MM_#,PPE EQ5/EQ6 Front,A.S874,357E,Molding,2,0.28,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
241612,PPE 85H,Mod.85H 972 251 J_DZFHECK_RBS L:1905MM_#,PPE EQ5/EQ6 Front,,,Pre-Assembly,,0.99,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243677,PPE 85H,Mod.85H 972 251 L_DZFHECK_RBS_BVAL:1905#,PPE EQ5/EQ6 Front,,,Assembly,,,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243677,PPE 85H,Mod.85H 972 251 L_DZFHECK_RBS_BVAL:1905#,PPE EQ5/EQ6 Front,,,Molding,,,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243677,PPE 85H,Mod.85H 972 251 L_DZFHECK_RBS_BVAL:1905#,PPE EQ5/EQ6 Front,,,Pre-Assembly,,1.09,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243678,PPE 85H,Mod.85H 972 251 P_DZFALL RL L:3060MM_TN,PPE EQ5/EQ6 Front,SKM Round1,60°,Assembly,F,0.17,,"2,400","2,403",-3,-3,800,823,"1,600","1,440",0,140,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,800,1600,,,,,,,,,,,,,,,,,,-23,160,-140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,160,"2,400",6.77,,,,,-23,137,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,,1.41,,1330,0,0,0,0,,1330
243678,PPE 85H,Mod.85H 972 251 P_DZFALL RL L:3060MM_TN,PPE EQ5/EQ6 Front,A.S390,619C,Molding,1,0.32,,"2,400","1,902",498,498,800,849,"1,600","1,053",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,800,1600,,,,,,,,,,,,,,,,,,-49,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,547,"2,400",10.17,,,,,,,,,,,,,,,,,,,,,,,,0,,1330,0,0,0,0,,1330
243678,PPE 85H,Mod.85H 972 251 P_DZFALL RL L:3060MM_TN,PPE EQ5/EQ6 Front,,,Pre-Assembly,,0.54,,"2,400","1,575",825,825,"1,600",900,800,675,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,1600,800,,,,,,,,,,,,,,,,,,700,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,825,"2,400",14.18,,,,,,,,,,,,,,,,,,,,,,,,0,,1330,0,0,0,0,,1330
243679,PPE 85H,Mod.85H 972 251 R_DZFALL_BVA RL L:3060#,PPE EQ5/EQ6 Front,,,Assembly,,,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243679,PPE 85H,Mod.85H 972 251 R_DZFALL_BVA RL L:3060#,PPE EQ5/EQ6 Front,,,Molding,,,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243679,PPE 85H,Mod.85H 972 251 R_DZFALL_BVA RL L:3060#,PPE EQ5/EQ6 Front,,,Pre-Assembly,,0.56,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243680,PPE 85H,Mod.85H 972 252_DZFALL_BVA L:1530MM_TN,PPE EQ5/EQ6 Front,SKM Round1,60°,Assembly,F,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.39,,0,0,0,0,0,,0
243680,PPE 85H,Mod.85H 972 252_DZFALL_BVA L:1530MM_TN,PPE EQ5/EQ6 Front,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243680,PPE 85H,Mod.85H 972 252_DZFALL_BVA L:1530MM_TN,PPE EQ5/EQ6 Front,,,Pre-Assembly,,0.56,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243681,PPE 85H,Mod.85H 972 252 D_DZFALL_BVA_RBS L:1530#,PPE EQ5/EQ6 Front,SKM Round2,90°,Assembly,F,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.53,,81,0,0,0,0,,81
243681,PPE 85H,Mod.85H 972 252 D_DZFALL_BVA_RBS L:1530#,PPE EQ5/EQ6 Front,SKM Round1,60°,Assembly,3,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,81,0,0,0,0,,81
243681,PPE 85H,Mod.85H 972 252 D_DZFALL_BVA_RBS L:1530#,PPE EQ5/EQ6 Front,A.S874,357E,Molding,2,0.28,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,81,0,0,0,0,,81
243681,PPE 85H,Mod.85H 972 252 D_DZFALL_BVA_RBS L:1530#,PPE EQ5/EQ6 Front,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,81,0,0,0,0,,81
243681,PPE 85H,Mod.85H 972 252 D_DZFALL_BVA_RBS L:1530#,PPE EQ5/EQ6 Front,,,Pre-Assembly,,1.22,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,81,0,0,0,0,,81
243682,PPE 85H,Mod.85H 972 252 F_DZFHECK_RBS_BVA L:#MM#,PPE EQ5/EQ6 Front,SKM Round1,180°,Assembly,F,0.15,,"4,800","3,435",-235,"1,365",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"1,181","1,600","1,254","1,600","1,000","1,600",,,,,,,,,,,,,,,,,,1600,1600,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,181",346,600,,946,"3,200",8.47,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,181",-835,-235,,,2.15,,0,0,0,0,0,,0
243682,PPE 85H,Mod.85H 972 252 F_DZFHECK_RBS_BVA L:#MM#,PPE EQ5/EQ6 Front,SKM Round2,90°,Assembly,3,0.17,,"4,800","3,604",-404,"1,196",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"1,332","1,600","1,322","1,600",950,"1,600",,,,,,,,,,,,,,,,,,1600,1600,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,332",278,650,,928,"3,200",10.15,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243682,PPE 85H,Mod.85H 972 252 F_DZFHECK_RBS_BVA L:#MM#,PPE EQ5/EQ6 Front,A.S947,373F,Molding,2,0.31,,"4,800","3,606",-406,"1,194",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"1,486","1,600","1,240","1,600",880,"1,600",,,,,,,,,,,,,,,,,,1600,1600,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,486",360,720,,"1,080","3,200",18.51,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243682,PPE 85H,Mod.85H 972 252 F_DZFHECK_RBS_BVA L:#MM#,PPE EQ5/EQ6 Front,A.S874,357E,Molding,1,0.28,,"4,800","3,483",-283,"1,317",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,"1,390","1,600","1,193","1,600",900,"1,600",,,,,,,,,,,,,,,,,,1600,1600,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,390",407,700,,"1,107","3,200",16.36,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243682,PPE 85H,Mod.85H 972 252 F_DZFHECK_RBS_BVA L:#MM#,PPE EQ5/EQ6 Front,,,Pre-Assembly,,1.09,,"4,800","3,550",500,"1,250",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,800,"1,350","1,600","1,150","1,600","1,000",800,50,,,,,,,,,,,,,,,,800,1600,1600,800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-550,450,600,,"1,050","4,000",64.49,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243683,PPE,Mod.85H 972 255_LUFTZUG_LUFTDR. L:1790MM - WKZ 357B,PPE EQ5/EQ6 Front,SKM Round1,180°,Assembly,F,0.15,,"2,400","2,475",-75,-75,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,800,735,800,"1,300",800,440,0,,0,,0,,,,,,,,,,,,,,,800,800,800,,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,-500,360,0,0,,425,"2,400",6.11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,-435,-75,-75,-75,,,3.24,,0,0,0,0,1350,,1350
243683,PPE,Mod.85H 972 255_LUFTZUG_LUFTDR. L:1790MM - WKZ 357B,PPE EQ5/EQ6 Front,SKM Round2,90°,Assembly,3,0.17,,"2,400","2,260",140,140,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,800,750,800,"1,300",800,210,0,,0,,0,,,,,,,,,,,,,,,800,800,800,,,,,0,0,0,0,0,0,0,0,0,0,0,0,50,-500,590,0,0,,640,"2,400",6.37,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,1350,,1350
243683,PPE,Mod.85H 972 255_LUFTZUG_LUFTDR. L:1790MM - WKZ 357B,PPE EQ5/EQ6 Front,A.S947,373F,Molding,2,0.31,,"2,400","2,428",-28,-28,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,800,928,800,"1,500",800,,0,,0,,0,,,,,,,,,,,,,,,800,800,800,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-128,-700,800,0,0,,800,"2,400",12.46,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,1350,,1350
243683,PPE,Mod.85H 972 255_LUFTZUG_LUFTDR. L:1790MM - WKZ 357B,PPE EQ5/EQ6 Front,A.S874,357E,Molding,1,0.28,,"2,400","2,188",212,212,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,800,853,800,"1,335",800,,0,,0,,0,,,,,,,,,,,,,,,800,800,800,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-53,-535,800,0,0,,800,"2,400",10.28,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,1350,,1350
243683,PPE,Mod.85H 972 255_LUFTZUG_LUFTDR. L:1790MM - WKZ 357B,PPE EQ5/EQ6 Front,,,Pre-Assembly,,1.18,,"2,400","2,400",0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,800,"1,400",800,"1,000",800,,0,,0,,0,,,,,,,,,,,,,,,800,800,800,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-600,-200,800,0,0,,800,"2,400",47.2,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,1350,,1350
243684,PPE,Mod.85H 972 255 A_STAHLZ.STAHLDR.L:1800# - WKZ 357B,PPE EQ5/EQ6 Front,SKM Round1,180°,Assembly,F,0.15,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2.66,,0,0,0,0,0,,0
243684,PPE,Mod.85H 972 255 A_STAHLZ.STAHLDR.L:1800# - WKZ 357B,PPE EQ5/EQ6 Front,SKM Round2,90°,Assembly,3,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243684,PPE,Mod.85H 972 255 A_STAHLZ.STAHLDR.L:1800# - WKZ 357B,PPE EQ5/EQ6 Front,A.S947,373F,Molding,2,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243684,PPE,Mod.85H 972 255 A_STAHLZ.STAHLDR.L:1800# - WKZ 357B,PPE EQ5/EQ6 Front,A.S874,357E,Molding,1,0.28,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243684,PPE,Mod.85H 972 255 A_STAHLZ.STAHLDR.L:1800# - WKZ 357B,PPE EQ5/EQ6 Front,,,Pre-Assembly,,1.25,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
243689,PPE 85F,Mod.85F 972 252_DZFALL_BVA L:1785MM_TN,PPE AUDI E6 Front,SKM Round1,60°,Assembly,F,0.17,,"1,600",870,730,730,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"1,600",550,0,,0,320,0,,0,,0,,,,,,,,,,,,,,,1600,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"1,050",0,-320,0,0,,"1,050","1,600",2.45,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"1,050","1,050",730,730,730,,,1.6,,0,0,0,0,600,,600
243689,PPE 85F,Mod.85F 972 252_DZFALL_BVA L:1785MM_TN,PPE AUDI E6 Front,A.S390,619C,Molding,1,0.32,,"1,600","1,080",520,520,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"1,600",760,0,,0,320,0,,0,,0,,,,,,,,,,,,,,,1600,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,840,0,-320,0,0,,840,"1,600",5.77,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,600,,600
